1E58,1E59,C
1E5A,1E5B,C
1E5C,1E5D,C
1E5E,1E5F,C
1E60,1E61,C
1E62,1E63,C
1E64,1E65,C
1E66,1E67,C
1E68,1E69,C
1E6A,1E6B,C
1E6C,1E6D,C
1E6E,1E6F,C
1E70,1E71,C
1E72,1E73,C
1E74,1E75,C
1E76,1E77,C
1E78,1E79,C
1E7A,1E7B,C
1E7C,1E7D,C
1E7E,1E7F,C
1E80,1E81,C
1E82,1E83,C
1E84,1E85,C
1E86,1E87,C
1E88,1E89,C
1E8A,1E8B,C
1E8C,1E8D,C
1E8E,1E8F,C
1E90,1E91,C
1E92,1E93,C
1E94,1E95,C
1E96,"0068 0331",F
1E97,"0074 0308",F
1E98,"0077 030A",F
1E99,"0079 030A",F
1E9A,"0061 02BE",F
1E9B,1E61,C
1E9E,"0073 0073",F
1E9E,00DF,S
1EA0,1EA1,C
1EA2,1EA3,C
1EA4,1EA5,C
1EA6,1EA7,C
1EA8,1EA9,C
1EAA,1EAB,C
1EAC,1EAD,C
1EAE,1EAF,C
1EB0,1EB1,C
1EB2,1EB3,C
1EB4,1EB5,C
1EB6,1EB7,C
1EB8,1EB9,C
1EBA,1EBB,C
1EBC,1EBD,C
1EBE,1EBF,C
1EC0,1EC1,C
1EC2,1EC3,C
1EC4,1EC5,C
1EC6,1EC7,C
1EC8,1EC9,C
1ECA,1ECB,C
1ECC,1ECD,C
1ECE,1ECF,C
1ED0,1ED1,C
1ED2,1ED3,C
1ED4,1ED5,C
1ED6,1ED7,C
1ED8,1ED9,C
1EDA,1EDB,C
1EDC,1EDD,C
1EDE,1EDF,C
1EE0,1EE1,C
1EE2,1EE3,C
1EE4,1EE5,C
1EE6,1EE7,C
1EE8,1EE9,C
1EEA,1EEB,C
1EEC,1EED,C
1EEE,1EEF,C
1EF0,1EF1,C
1EF2,1EF3,C
1EF4,1EF5,C
1EF6,1EF7,C
1EF8,1EF9,C
1EFA,1EFB,C
1EFC,1EFD,C
1EFE,1EFF,C
2160,2170,C
2161,2171,C
2162,2172,C
2163,2173,C
2164,2174,C
2165,2175,C
2166,2176,C
2167,2177,C
2168,2178,C
2169,2179,C
216A,217A,C
216B,217B,C
216C,217C,C
216D,217D,C
216E,217E,C
216F,217F,C
2183,2184,C
24B6,24D0,C
24B7,24D1,C
24B8,24D2,C
24B9,24D3,C
24BA,24D4,C
24BB,24D5,C
24BC,24D6,C
24BD,24D7,C
24BE,24D8,C
24BF,24D9,C
24C0,24DA,C
24C1,24DB,C
24C2,24DC,C
24C3,24DD,C
24C4,24DE,C
24C5,24DF,C
24C6,24E0,C
24C7,24E1,C
24C8,24E2,C
24C9,24E3,C
24CA,24E4,C
24CB,24E5,C
24CC,24E6,C
24CD,24E7,C
24CE,24E8,C
24CF,24E9,C
2C2E,2C5E,C
2C60,2C61,C
2C62,026B,C
2C63,1D7D,C
2C64,027D,C
2C67,2C68,C
2C69,2C6A,C
2C6B,2C6C,C
2C6D,0251,C
2C6E,0271,C
2C6F,0250,C
2C70,0252,C
2C72,2C73,C
2C75,2C76,C
2C7E,023F,C
2C7F,0240,C
A722,A723,C
A724,A725,C
A726,A727,C
A728,A729,C
A72A,A72B,C
A72C,A72D,C
A72E,A72F,C
A732,A733,C
A734,A735,C
A736,A737,C
A738,A739,C
A73A,A73B,C
A73C,A73D,C
A73E,A73F,C
A740,A741,C
A742,A743,C
A744,A745,C
A746,A747,C
A748,A749,C
A74A,A74B,C
A74C,A74D,C
A74E,A74F,C
A750,A751,C
A752,A753,C
A754,A755,C
A756,A757,C
A758,A759,C
A75A,A75B,C
A75C,A75D,C
A75E,A75F,C
A760,A761,C
A762,A763,C
A764,A765,C
A766,A767,C
A768,A769,C
A76A,A76B,C
A76C,A76D,C
A76E,A76F,C
A779,A77A,C
A77B,A77C,C
A77D,1D79,C
A77E,A77F,C
A780,A781,C
A782,A783,C
A784,A785,C
A786,A787,C
A78B,A78C,C
A78D,0265,C
A790,A791,C
A792,A793,C
A796,A797,C
A798,A799,C
A79A,A79B,C
A79C,A79D,C
A79E,A79F,C
A7A0,A7A1,C
A7A2,A7A3,C
A7A4,A7A5,C
A7A6,A7A7,C
A7A8,A7A9,C
A7AA,0266,C
A7AB,025C,C
A7AC,0261,C
A7AD,026C,C
A7B0,029E,C
A7B1,0287,C
FB00,"0066 0066",F
FB01,"0066 0069",F
FB02,"0066 006C",F
FB03,"0066 0066 0069",F
FB04,"0066 0066 006C",F
FB05,"0073 0074",F
FB06,"0073 0074",F
FF21,FF41,C
FF22,FF42,C
FF23,FF43,C
FF24,FF44,C
FF25,FF45,C
FF26,FF46,C
FF27,FF47,C
FF28,FF48,C
FF29,FF49,C
FF2A,FF4A,C
FF2B,FF4B,C
FF2C,FF4C,C
FF2D,FF4D,C
FF2E,FF4E,C
FF2F,FF4F,C
FF30,FF50,C
FF31,FF51,C
FF32,FF52,C
FF33,FF53,C
FF34,FF54,C
FF35,FF55,C
FF36,FF56,C
FF37,FF57,C
FF38,FF58,C
FF39,FF59,C
FF3A,FF5A,C
